Z,mus,mup,mum,phis,phip,phim
0.6163,0.018849573748957,-6.33414878511642,-5.63795021473369,0.281512551049133,9.11454519960823e-05,0.0277182669153374
0.6165,0.018849573521228,-6.33414878552692,-5.63795021467371,0.281485714349073,9.11367194452899e-05,0.0277192910352928
0.6167,0.0188495732920566,-6.334148785939,-5.63795021461519,0.281460450482081,9.11284995502342e-05,0.0277202551348894
0.6169,0.0188495730615086,-6.33414878635237,-5.637950214558,0.281436681121288,9.11207666734159e-05,0.0277211622030336
0.6171,0.0188495728297893,-6.334148786767,-5.637950214502,0.281414332555957,9.11134966978253e-05,0.0277220150524919
0.6173,0.0188495725968946,-6.33414878718266,-5.63795021444706,0.281393335466002,9.1106666951473e-05,0.0277228163284936
0.6175,0.0188495723631953,-6.33414878759937,-5.63795021439307,0.281373624709749,9.11002561364486e-05,0.0277235685168279
0.6177,0.0188495721284598,-6.33414878801692,-5.63795021433993,0.281355139124321,9.10942442622667e-05,0.0277242739514605
0.6179,0.0188495718930023,-6.33414878843527,-5.63795021428753,0.281337821338065,9.10886125833843e-05,0.0277249348216898
0.6181,0.0188495716568651,-6.33414878885429,-5.63795021423586,0.28132161759448,9.10833435405411e-05,0.0277255531788651
0.6183,0.0188495714201083,-6.334148789274,-5.63795021418478,0.281306477587116,9.10784207058729e-05,0.0277261309426856
0.6185,0.0188495711827003,-6.33414878969421,-5.63795021413424,0.281292354304974,9.10738287315644e-05,0.0277266699070993
0.6187,0.0188495709448724,-6.33414879011499,-5.63795021408421,0.28127920388795,9.10695533018645e-05,0.027727171745819
0.6189,0.0188495707065237,-6.33414879053618,-5.63795021403461,0.281266985491876,9.10655810883553e-05,0.0277276380174709
0.6191,0.018849570467766,-6.33414879095779,-5.63795021398542,0.281255661162791,9.10618997083024e-05,0.0277280701703926
0.6193,0.0188495702286473,-6.33414879137981,-5.63795021393657,0.281245195720041,9.10584976859672e-05,0.0277284695470932
0.6195,0.0188495699891934,-6.33414879180215,-5.63795021388807,0.281235556647876,9.10553644167583e-05,0.0277288373883895
0.6197,0.0188495697493711,-6.33414879222475,-5.63795021383984,0.281226713995211,9.10524901341041e-05,0.0277291748372311
0.6199,0.0188495695093263,-6.33414879264768,-5.63795021379187,0.281218640283266,9.10498658789545e-05,0.0277294829422242
0.6201,0.0188495692690091,-6.33414879307085,-5.63795021374413,0.281211310420788,9.10474834717934e-05,0.0277297626608667
0.6203,0.0188495690284409,-6.33414879349426,-5.63795021369662,0.281204701626624,9.10453354870979e-05,0.0277300148625025
0.6205,0.0188495687876752,-6.33414879391789,-5.63795021364928,0.281198793359397,9.10434152301663e-05,0.0277302403310049
0.6207,0.0188495685466096,-6.33414879434165,-5.63795021360214,0.281193567254077,9.10417167161903e-05,0.0277304397671966
0.6209,0.0188495683054742,-6.33414879476565,-5.63795021355517,0.28118900706526,9.10402346515943e-05,0.0277306137910145
0.6211,0.0188495680640795,-6.33414879518979,-5.63795021350834,0.281185098616989,9.10389644174893e-05,0.0277307629434243
0.6213,0.0188495678225482,-6.33414879561409,-5.63795021346166,0.281181829758945,9.10379020552691e-05,0.0277308876880916
0.6215,0.0188495675808485,-6.33414879603855,-5.63795021341511,0.281179190328906,9.10370442542429e-05,0.0277309884128152
0.6217,0.0188495673390388,-6.33414879646316,-5.63795021336868,0.281177172121336,9.10363883413091e-05,0.0277310654307252
0.6219,0.018849567097067,-6.33414879688788,-5.63795021332239,0.281175768862023,9.1035932272601e-05,0.0277311189812507
0.6221,0.0188495668550077,-6.33414879731272,-5.63795021327621,0.28117497618868,9.10356746271209e-05,0.0277311492308604
0.6223,0.018849566612753,-6.33414879773767,-5.63795021323015,0.281174791637461,9.10356146022847e-05,0.0277311562735767
0.6225,0.0188495663703403,-6.33414879816276,-5.6379502131842,0.281175214635345,9.10357520114372e-05,0.0277311401312665
0.6227,0.0188495661278187,-6.33414879858796,-5.63795021313836,0.281176246498361,9.10360872832641e-05,0.0277311007537091
0.6229,0.0188495658851308,-6.33414879901329,-5.63795021309265,0.281177890435662,9.10366214631187e-05,0.0277310380184405
0.6231,0.0188495656422993,-6.33414879943876,-5.63795021304705,0.281180151559439,9.10373562163004e-05,0.0277309517303751
0.6233,0.0188495653993013,-6.33414879986432,-5.6379502130016,0.281183036900732,9.10382938332452e-05,0.0277308416212025
0.6235,0.0188495651561162,-6.33414880029002,-5.63795021295627,0.281186555431163,9.10394372366699e-05,0.0277307073485584
0.6237,0.0188495649127557,-6.33414880071588,-5.6379502129111,0.281190718090662,9.10407899907037e-05,0.027730548494966
0.6239,0.0188495646692869,-6.3341488011419,-5.63795021286609,0.281195537821284,9.10423563120172e-05,0.0277303645665463
0.6241,0.0188495644255029,-6.33414880156807,-5.63795021282121,0.281201029607197,9.10441410829665e-05,0.0277301549914921
0.6243,0.0188495641815419,-6.33414880199442,-5.63795021277655,0.281207210520976,9.10461498668589e-05,0.0277299191183011
0.6245,0.0188495639373757,-6.33414880242097,-5.63795021273208,0.281214099776342,9.10483889253063e-05,0.027729656213764
0.6247,0.0188495636929495,-6.33414880284775,-5.63795021268783,0.281221718787493,9.10508652377777e-05,0.0277293654607005
0.6249,0.0188495634482066,-6.33414880327475,-5.63795021264381,0.281230091235226,9.10535865233935e-05,0.027729045955436
0.6251,0.0188495632032097,-6.33414880370203,-5.63795021260007,0.281239243140022,9.1056561265033e-05,0.027728696705013
0.6253,0.0188495629577934,-6.33414880412953,-5.63795021255662,0.281249202942341,9.10597987358178e-05,0.0277283166241276
0.6255,0.0188495627120356,-6.3341488045574,-5.63795021251352,0.281260001590346,9.10633090280712e-05,0.0277279045317818
0.6257,0.0188495624658819,-6.33414880498562,-5.63795021247078,0.281271672635329,9.10671030848547e-05,0.0277274591476426
0.6259,0.0188495622191829,-6.33414880541417,-5.63795021242843,0.281284252335125,9.10711927341407e-05,0.0277269790880959
0.6261,0.0188495619721532,-6.33414880584325,-5.63795021238655,0.281297779765809,9.1075590725764e-05,0.027726462861985
0.6263,0.018849561724455,-6.33414880627271,-5.63795021234518,0.281312296942036,9.108031077126e-05,0.0277259088660182
0.6265,0.0188495614761408,-6.33414880670277,-5.63795021230437,0.281327848946346,9.10853675867068e-05,0.0277253153798359
0.6267,0.0188495612271922,-6.33414880713343,-5.63795021226418,0.281344484067851,9.10907769387356e-05,0.0277246805607184
0.6269,0.0188495609774145,-6.33414880756474,-5.63795021222472,0.281362253950685,9.10965556937893e-05,0.0277240024379218
0.6271,0.0188495607267992,-6.3341488079968,-5.63795021218603,0.281381213752683,9.11027218708732e-05,0.0277232789066238
0.6273,0.0188495604752431,-6.3341488084297,-5.63795021214822,0.281401422314733,9.1109294697882e-05,0.0277225077214622
0.6275,0.0188495602226757,-6.33414880886359,-5.63795021211139,0.281422942341307,9.11162946717427e-05,0.0277216864896467
0.6277,0.0188495599689246,-6.33414880929849,-5.63795021207566,0.281445840592706,9.1123743622529e-05,0.0277208126636244
0.6279,0.018849559713886,-6.3341488097345,-5.63795021204117,0.281470188089563,9.11316647817565e-05,0.0277198835332769
0.6281,0.018849559457431,-6.3341488101719,-5.63795021200802,0.281496060330218,9.11400828550786e-05,0.0277188962176271
0.6283,0.0188495591993583,-6.3341488106107,-5.63795021197644,0.281523537521581,9.11490240996295e-05,0.0277178476560312
0.6285,0.0188495589395851,-6.33414881105117,-5.63795021194657,0.281552704824147,9.11585164062265e-05,0.0277167345988309
0.6287,0.0188495586777614,-6.33414881149342,-5.6379502119186,0.28158365261188,9.1168589386713e-05,0.0277155535974385
0.6289,0.0188495584137701,-6.33414881193776,-5.63795021189277,0.2816164767477,9.11792744667235e-05,0.027714300993827
0.6291,0.0188495581473005,-6.33414881238435,-5.63795021186936,0.28165127887535,9.1190604984159e-05,0.027712972909395
0.6293,0.0188495578781197,-6.33414881283346,-5.63795021184859,0.281688166728488,9.12026162936972e-05,0.0277115652331754
0.6295,0.0188495576060081,-6.33414881328546,-5.63795021183084,0.281727254457854,9.1215345877622e-05,0.0277100736093542
0.6297,0.0188495573304277,-6.33414881374059,-5.6379502118164,0.281768662977442,9.12288334634181e-05,0.0277084934240646
0.6299,0.0188495570510407,-6.33414881419927,-5.63795021180569,0.281812520330631,9.12431211484227e-05,0.0277068197914204
0.6301,0.0188495567675613,-6.334148814662,-5.63795021179916,0.281858962077292,9.12582535319861e-05,0.0277050475387491
0.6303,0.0188495564793564,-6.33414881512909,-5.63795021179727,0.28190813170293,9.12742778555301e-05,0.0277031711909847
0.6305,0.0188495561859597,-6.33414881560114,-5.63795021180058,0.281960181050974,9.12912441509718e-05,0.0277011849541788
0.6307,0.0188495558867828,-6.33414881607869,-5.63795021180969,0.282015270779382,9.13092053979989e-05,0.0276990826980835
0.6309,0.0188495555812005,-6.33414881656242,-5.63795021182526,0.282073570842787,9.13282176906917e-05,0.0276968579377611
0.6311,0.0188495552684782,-6.33414881705302,-5.63795021184808,0.282135261001463,9.13483404140262e-05,0.0276945038141721
0.6313,0.0188495549477433,-6.33414881755132,-5.63795021187895,0.282200531358432,9.13696364308435e-05,0.0276920130736888
0.6315,0.0188495546181713,-6.33414881805813,-5.63795021191884,0.282269582926132,9.1392172279904e-05,0.0276893780464841
0.6317,0.0188495542786722,-6.33414881857455,-5.63795021196877,0.282342628224083,9.14160183855997e-05,0.0276865906237374
0.6319,0.0188495539281982,-6.33414881910157,-5.63795021202994,0.282419891909072,9.1441249280148e-05,0.027683642233602
0.6321,0.0188495535654828,-6.33414881964045,-5.63795021210365,0.282501611439432,9.1467943838817e-05,0.0276805238158731
0.6323,0.0188495531891054,-6.33414882019259,-5.63795021219129,0.282588037775066,9.14961855291077e-05,0.0276772257952936
0.6325,0.0188495527976172,-6.33414882075947,-5.63795021229453,0.282679436114902,9.15260626746364e-05,0.0276737380534342
0.6327,0.0188495523892821,-6.33414882134269,-5.63795021241516,0.282776086673553,9.1557668734585e-05,0.0276700498990799
0.6329,0.0188495519621559,-6.33414882194422,-5.63795021255515,0.282878285499001,9.15911025996597e-05,0.0276661500370535
0.6331,0.0188495515141883,-6.33414882256605,-5.63795021271676,0.282986345333201,9.16264689055754e-05,0.0276620265354051
0.6333,0.0188495510430523,-6.33414882321056,-5.63795021290244,0.283100596517532,9.16638783650255e-05,0.0276576667908934
0.6335,0.0188495505461262,-6.33414882388022,-5.63795021311495,0.283221387945109,9.17034481193431e-05,0.0276530574926829
0.6337,0.0188495500206729,-6.33414882457791,-5.6379502133574,0.283349088062002,9.17453021109421e-05,0.0276481845841792
0.6339,0.0188495494633661,-6.33414882530671,-5.63795021363313,0.283484085919468,9.17895714778709e-05,0.0276430332229231
0.6341,0.0188495488708896,-6.33414882607015,-5.637950213946,0.283626792279337,9.1836394971763e-05,0.027637587738461
0.6343,0.0188495482392077,-6.334148826872,-5.63795021430018,0.28377764077475,9.18859194006256e-05,0.0276318315881102
0.6345,0.01884954756407,-6.33414882771655,-5.63795021470035,0.283937089128449,9.19383000979678e-05,0.0276257473105347
0.6347,0.0188495468407808,-6.33414882860845,-5.63795021515174,0.28410562043088,9.19937014198962e-05,0.027619316477046
0.6349,0.0188495460639389,-6.33414882955291,-5.63795021566007,0.284283744480348,9.20522972718466e-05,0.0276125196405452
0.6351,0.0188495452278778,-6.33414883055561,-5.63795021623176,0.284471999187491,9.21142716668607e-05,0.0276053362820198
0.6353,0.018849544326194,-6.33414883162286,-5.63795021687392,0.284670952046314,9.21798193172376e-05,0.0275977447545115
0.6355,0.0188495433518399,-6.33414883276159,-5.63795021759439,0.28488120167401,9.22491462617437e-05,0.027589722224472
0.6357,0.0188495422970295,-6.33414883397939,-5.6379502184019,0.285103379421743,9.23224705305234e-05,0.0275812446104227
0.6359,0.0188495411532919,-6.33414883528473,-5.63795021930608,0.285338151058492,9.24000228500988e-05,0.0275722865188427
0.6361,0.0188495399111425,-6.33414883668669,-5.63795022031759,0.285586218530014,9.24820473909802e-05,0.0275628211772065
0.6363,0.0188495385605008,-6.33414883819552,-5.63795022144827,0.285848321794802,9.25688025605414e-05,0.027552820364102
0.6365,0.0188495370897892,-6.33414883982212,-5.6379502227111,0.286125240738844,9.26605618440907e-05,0.0275422543363621
0.6367,0.0188495354867656,-6.33414884157859,-5.63795022412054,0.286417797170757,9.27576146971606e-05,0.0275310917531529
0.6369,0.0188495337379532,-6.33414884347814,-5.63795022569245,0.286726856898698,9.28602674923218e-05,0.0275192995969661
0.6371,0.0188495318284641,-6.33414884553505,-5.63795022744437,0.287053331890178,9.29688445240194e-05,0.0275068430914769
0.6373,0.0188495297421558,-6.33414884776501,-5.63795022939558,0.287398182515622,9.30836890752139e-05,0.0274936856162378
0.6375,0.0188495274614741,-6.33414885018491,-5.63795023156735,0.287762419876161,9.32051645498503e-05,0.0274797886181937
0.6377,0.0188495249672885,-6.33414885281311,-5.63795023398302,0.288147108215744,9.33336556754439e-05,0.0274651115200179
0.6379,0.0188495222387696,-6.33414885566935,-5.63795023666826,0.288553367417181,9.34695697804422e-05,0.0274496116252904
0.6381,0.0188495192535645,-6.33414885877497,-5.63795023965126,0.288982375581213,9.3613338151318e-05,0.0274332440205546
0.6383,0.0188495159871605,-6.3341488621527,-5.63795024296287,0.289435371687077,9.37654174746994e-05,0.0274159614743198
0.6385,0.0188495124135355,-6.33414886582715,-5.63795024663689,0.289913658332366,9.3926291370302e-05,0.027397714333097
0.6387,0.0188495085043032,-6.33414886982417,-5.63795025071025,0.290418604549178,9.40964720207757e-05,0.0273784504145892
0.6389,0.0188495042293601,-6.33414887417143,-5.6379502552233,0.290951648692717,9.42765019050996e-05,0.0273581148981925
0.6391,0.0188494995562222,-6.3341488788979,-5.63795026022,0.291514301397488,9.44669556426271e-05,0.0273366502129975
0.6393,0.0188494944505045,-6.33414888403418,-5.6379502657482,0.29210814859519,9.46684419554563e-05,0.0273139959235285
0.6395,0.0188494888754051,-6.3341488896119,-5.63795027185986,0.29273485458716,9.4881605757387e-05,0.0272900886135007
0.6397,0.0188494827923332,-6.33414889566386,-5.63795027861137,0.293396165162936,9.51071303783477e-05,0.0272648617679286
0.6399,0.0188494761604604,-6.33414890222343,-5.63795028606371,0.294093910755011,9.53457399339037e-05,0.027238245653977
0.6401,0.0188494689369567,-6.33414890932426,-5.63795029428278,0.294830009618265,9.55982018501981e-05,0.0272101672010054
0.6403,0.0188494610773593,-6.33414891700004,-5.63795030333946,0.295606471020815,9.5865329555545e-05,0.0271805498803276
0.6405,0.0188494525355712,-6.33414892528333,-5.63795031331007,0.296425398431093,9.61479853507797e-05,0.0271493135852818
0.6407,0.0188494432642931,-6.33414893420512,-5.63795032427626,0.297288992683951,9.64470834714217e-05,0.0271163745122832
0.6409,0.0188494332153993,-6.3341489437936,-5.63795033632533,0.298199555106316,9.67635933558473e-05,0.027081645043624
0.6411,0.0188494223403522,-6.334148954073,-5.63795034955025,0.299159490580578,9.70985431347909e-05,0.0270450336328714
0.6413,0.0188494105908614,-6.33414896506224,-5.63795036404959,0.300171310521318,9.74530233588075e-05,0.027006444693819
0.6415,0.0188493979195988,-6.33414897677275,-5.63795037992755,0.301237635738303,9.78281909817474e-05,0.0269657784940484
0.6417,0.0188493842811584,-6.33414898920647,-5.63795039729382,0.302361199155771,9.82252736197256e-05,0.0269229310542732
0.6419,0.0188493696328745,-6.33414900235345,-5.63795041626314,0.303544848355069,9.86455741068222e-05,0.0268777940547498
0.6421,0.0188493539363137,-6.33414901618854,-5.63795043695501,0.304791547904521,9.90904753706244e-05,0.0268302547501682
0.6423,0.0188493371583726,-6.33414903066785,-5.63795045949309,0.30610438143716,9.95614456525067e-05,0.0267801958945577
0.6425,0.0188493192729711,-6.33414904572459,-5.6379504840044,0.307486553433589,0.000100060044099958,0.0267274956778773
0.6427,0.0188493002630596,-6.33414906126418,-5.63795051061832,0.308941390663809,0.000100587926760482,0.026672027676094
0.6429,0.0188492801222519,-6.33414907715837,-5.63795053946546,0.310472343238363,0.000101146853009207,0.0266136608166868
0.6431,0.0188492588573568,-6.33414909323906,-5.63795057067608,0.3120829852157,0.000101738692445214,0.0265522593616533
0.6433,0.0188492364907374,-6.33414910929056,-5.63795060437828,0.313777014709193,0.000102365432294685,0.0264876829102261
0.6435,0.0188492130627731,-6.33414912504092,-5.63795064069587,0.315558253433949,0.000103029185362236,0.026419786423644
0.6437,0.0188491886351639,-6.33414914015231,-5.63795067974587,0.317430645630335,0.000103732198575596,0.0263484202744415
0.6439,0.0188491632937436,-6.33414915420986,-5.63795072163559,0.319398256298199,0.000104476862172666,0.026273430322844
0.6441,0.0188491371514167,-6.3341491667091,-5.63795076645914,0.321465268673093,0.000105265719584401,0.0261946580229589
0.6443,0.0188491103520222,-6.33414917704202,-5.63795081429365,0.323635980873521,0.000106101478071727,0.0261119405615462
0.6445,0.0188490830733331,-6.33414918448138,-5.63795086519496,0.32591480164637,0.000106987020179658,0.0260251110322285
0.6447,0.0188490555303613,-6.33414918816321,-5.63795091919251,0.328306245136463,0.000107925416077565,0.0259339986480538
0.6449,0.018849027979027,-6.33414918706757,-5.63795097628409,0.330814924605488,0.000108919936860426,0.0258384289953524
0.6451,0.0188490007184308,-6.33414917999688,-5.63795103642962,0.333445545025733,0.000109974068892404,0.025738224331834
0.6453,0.018848974094376,-6.33414916555346,-5.63795109954463,0.336202894475021,0.000111091529281204,0.0256332039318357
0.6455,0.0188489485009267,-6.33414914211312,-5.63795116549301,0.339091834261213,0.000112276282579281,0.025523184481565
0.6457,0.0188489243824942,-6.33414910779853,-5.63795123407913,0.342117287707639,0.000113532558815903,0.0254079805270747
0.6459,0.018848902234425,-6.33414906044912,-5.63795130503948,0.345284227535016,0.000114864872973133,0.0252874049775515
0.6461,0.0188488826030197,-6.33414899758974,-5.63795137803383,0.348597661780842,0.000116278046027856,0.025161269666301
0.6463,0.018848866084201,-6.33414891639685,-5.63795145263562,0.352062618204009,0.000117777227692202,0.0250293859715617
0.6465,0.0188488533209312,-6.33414881366321,-5.63795152832216,0.355684127130543,0.00011936792099509,0.0248915654989746
0.6467,0.0188488449991229,-6.33414868576069,-5.6379516044642,0.359467202705998,0.000121056008859041,0.0247476208271777
0.6469,0.0188488418416391,-6.33414852860224,-5.63795168031522,0.363416822531095,0.000122847782837995,0.0245973663175776
0.6471,0.0188488446006278,-6.33414833760194,-5.63795175500031,0.367537905669791,0.000124749974194589,0.02444061898888
0.6473,0.018848854047596,-6.33414810763526,-5.63795182750494,0.371835289032959,0.000126769787507745,0.0242771994564318
0.6475,0.0188488709614338,-6.33414783299891,-5.63795189666324,0.376313702156341,0.000128914937015186,0.0241069329358471
0.6477,0.0188488961138297,-6.334147507371,-5.63795196114613,0.380977740408172,0.000131193685908774,0.0239296503097553
0.6479,0.0188489302527479,-6.33414712377211,-5.63795201944974,0.385831836679899,0.000133614888814462,0.0237451892558326
0.6481,0.0188489740830017,-6.33414667452889,-5.63795206988244,0.390880231632478,0.000136188037702185,0.0235533954335529
0.6483,0.0188490282448671,-6.33414615123938,-5.63795211055296,0.396126942590722,0.000138923311484447,0.0233541237263425
0.6485,0.0188490932905874,-6.33414554474254,-5.63795213935696,0.401575731198818,0.000141831629574965,0.0231472395350377
0.6487,0.0188491696584494,-6.3341448450914,-5.63795215396376,0.407230069971267,0.000144924709690045,0.0229326201177421
0.6489,0.0188492576452707,-6.33414404153259,-5.63795215180176,0.413093107894814,0.000148215130185183,0.0227101559703704
0.6491,0.018849357377852,-6.33414312249141,-5.63795213004325,0.419167635258132,0.000151716397226885,0.0224797522413582
0.6493,0.0188494687829774,-6.3341420755651,-5.6379520855872,0.425456047906838,0.000155443017103174,0.0222413301732169
0.6495,0.0188495915571847,-6.33414088752452,-5.63795201504039,0.431960311141508,0.000159410573976101,0.021994828562843
0.6497,0.0188497251370852,-6.33413954432578,-5.63795191469619,0.438681923495399,0.000163635813373085,0.0217402052317521
0.6499,0.0188498686700503,-6.33413803113223,-5.63795178050969,0.445621880646242,0.000168136731699802,0.0214774384967136
0.6501,0.0188500209865964,-6.33413633234929,-5.63795160806951,0.452780639732485,0.000172932672033349,0.0212065286306275
0.6503,0.0188501805754219,-6.33413443167116,-5.6379513925647,0.460158084358339,0.000178044426418935,0.0209274993029121
0.6505,0.0188503455617686,-6.33413231214287,-5.63795112874639,0.467753490583731,0.000183494344840423,0.0206403989881707
0.6507,0.0188505136892803,-6.334129956236,-5.63795081088262,0.475565494204468,0.000189306450964439,0.0203453023314876
0.6509,0.018850682307048,-6.33412734594085,-5.63795043270664,0.483592059634409,0.000195506564660827,0.0200423114583635
0.6511,0.0188508483633597,-6.33412446287551,-5.63794998735661,0.491830450704964,0.000202122431176492,0.0197315572170489
0.6513,0.0188510084045154,-6.33412128841182,-5.6379494673068,0.500277203697781,0.000209183856673541,0.0194132003408609
0.6515,0.0188511585816391,-6.33411780381935,-5.63794886428867,0.508928102923782,0.000216722849633087,0.0190874325179774
0.6517,0.0188512946657862,-6.3341139904281,-5.63794816920292,0.517778159155903,0.000224773767356087,0.0187544773561786
0.6519,0.0188514120712023,-6.33410982981161,-5.63794737202002,0.526821591213879,0.000233373466453855,0.018414591230039
0.6521,0.0188515058868643,-6.33410530398729,-5.63794646167124,0.536051810987236,0.00024256145579658,0.0180680639981493
0.6523,0.0188515709182029,-6.33410039564055,-5.63794542592916,0.545461412167571,0.000252380049858951,0.0177152195780401
0.6525,0.018851601737016,-6.33409508836726,-5.63794425127966,0.555042162943157,0.000262874519748355,0.0173564163665694
0.6527,0.0188515927410328,-6.33408936693902,-5.63794292278568,0.564785002888336,0.00027409323839637,0.0169920474935837
0.6529,0.0188515382217609,-6.33408321759248,-5.63794142394559,0.57468004425712,0.000286087815409134,0.0166225408966423
0.6531,0.0188514324402356,-6.33407662833793,-5.63793973654958,0.584716577865381,0.000298913215878094,0.0162483592044497
0.6533,0.018851269710974,-6.33406958929698,-5.63793784053636,0.594883083719151,0.000312627856005915,0.0158699994163458
0.6535,0.0188510444912597,-6.33406209306173,-5.6379357138574,0.6051672465184,0.000327293666672444,0.0154879923646822
0.6537,0.0188507514756079,-6.33405413507918,-5.63793333235296,0.615555976136522,0.000342976114008523,0.0151029019461416
0.6539,0.0188503856951447,-6.33404571406586,-5.63793066965008,0.626035433146109,0.000359744163622699,0.0147153241069552
0.6541,0.0188499426168567,-6.33403683244184,-5.63792769708987,0.636591059431993,0.000377670172311516,0.0143258855655186
0.6543,0.0188494182457575,-6.33402749679584,-5.6379243836983,0.647207613903363,0.000396829687854917,0.0139352422540444
0.6545,0.0188488092228485,-6.33401771836654,-5.63792069621131,0.657869213288687,0.000417301133862161,0.0135440774586156
0.6547,0.0188481129215627,-6.3340075135462,-5.63791659917391,0.668559377970749,0.000439165352634534,0.0131530996343261
0.6549,0.018847327537551,-6.33399690439204,-5.63791205512932,0.679261082794899,0.000462504974742188,0.012763039869189
0.6551,0.0188464521706854,-6.3339859191376,-5.63790702492025,0.689956812762357,0.000487403579651706,0.0123746489672801
0.6553,0.0188454868980927,-6.33397459268901,-5.63790146812645,0.700628623502763,0.000513944607573505,0.0119886941184231
0.6555,0.0188444328347441,-6.33396296708122,-5.63789534366346,0.711258206406771,0.000542209979142506,0.011605955118948
0.6557,0.018843292181473,-6.33395109187,-5.63788861056854,0.721826958291179,0.00057227837721384,0.011227220106229
0.6559,0.0188420682574093,-6.33393902441803,-5.6378812289992,0.732316055466408,0.00060422314475406,0.0108532807695265
0.6561,0.0188407655171738,-6.33392683003415,-5.63787316146907,0.742706532079874,0.000638109755599598,0.0104849270020968
0.6563,0.0188393895501046,-6.33391458190329,-5.63786437433412,0.752979362619248,0.000673992822030407,0.0101229409657493
0.6565,0.0188379470631791,-6.33390236075672,-5.63785483953831,0.763115548477109,0.00071191261616645,0.00976809055041868
0.6567,0.0188364458454236,-6.33389025420059,-5.63784453660557,0.773096208502776,0.000751891102768676,0.00942112222937201
0.6569,0.0188348947158209,-6.33387835564259,-5.63783345484717,0.78290267349739,0.000793927510655489,0.00908275333685931
0.6571,0.0188333034549576,-6.33386676275604,-5.63782159571929,0.792516584642708,0.000837993509874905,0.00875366383054961
0.6573,0.0188316827211458,-6.33385557542837,-5.63780897523014,0.801919995889558,0.000884028112543393,0.00843448764659552
0.6575,0.0188300439540246,-6.33384489318536,-5.63779562625793,0.811095480363448,0.000931932476260588,0.00812580381026178
0.6577,0.0188283992653605,-6.33383481210411,-5.63778160058947,0.820026240865166,0.000981564858033255,0.00782812752798587
0.6579,0.0188267613203655,-6.33382542130476,-5.63776697046055,0.828696224543024,0.00103273603945973,0.00754190155400037
0.6581,0.018825143209179,-6.33381679915046,-5.63775182934969,0.837090241776864,0.0010852056141035,0.00726748819083154
0.6583,0.0188235583094452,-6.33380900938075,-5.63773629177537,0.845194089224253,0.00113867958695334,0.00700516234087027
0.6585,0.0188220201377278,-6.33380209744052,-5.63772049188412,0.852994676814771,0.00119280977349107,0.00675510606726978
0.6587,0.0188205421863654,-6.33379608734208,-5.63770458068453,0.860480158213884,0.00124719549124603,0.00651740513753928
0.6589,0.0188191377393519,-6.33379097939624,-5.63768872190119,0.867640063887169,0.00130138799933425,0.0062920480037251
0.6591,0.0188178196581509,-6.33378674915769,-5.63767308656869,0.874465435354089,0.00135489805225917,0.0060789276115435
0.6593,0.0188166001259251,-6.33378334784635,-5.63765784664818,0.880948958510836,0.00140720678661502,0.00587784632184327
0.6595,0.0188154903385601,-6.33378070441167,-5.63764316810031,0.887085093022408,0.00145777994971487,0.00568852406810573
0.6597,0.0188145001333935,-6.33377872926119,-5.63762920395758,0.892870193758646,0.00150608520827078,0.00551060966307128
0.6599,0.0188136375533018,-6.33377731947178,-5.6376160879707,0.898302619138747,0.00155161195004488,0.00534369491008963
0.6601,0.0188129083583128,-6.33377636512507,-5.63760392935984,0.903382820162674,0.00159389262875106,0.0051873308818212
0.6603,0.0188123155157901,-6.3337757562054,-5.63759280906771,0.908113403007958,0.00163252433467402,0.00504104542400841
0.6605,0.0188118587237591,-6.33377538936734,-5.63758277773507,0.912499157566629,0.00166718895263472,0.00490436066525401
0.6607,0.0188115340438662,-6.33377517381949,-5.63757385542313,0.91654704442472,0.00169767006754488,0.00477680912293683
0.6609,0.0188113337330153,-6.3337750356419,-5.63756603294645,0.92026613376433,0.001723864779024,0.00465794695893252
0.6611,0.0188112463568996,-6.33377492005018,-5.63755927457948,0.923667491637086,0.00174578886242157,0.004547363117732
0.6613,0.0188112572390873,-6.33377479144637,-5.63755352185249,0.926764012015901,0.00176357429323462,0.00444468350083578
0.6615,0.0188113492464149,-6.33377463145773,-5.63754869814198,0.929570196783435,0.00177745899170015,0.0043495699622065
0.6617,0.01881150384645,-6.33377443550839,-5.63754471376327,0.932101889959198,0.00178776961627195,0.00426171464735881
0.6619,0.0188117023118102,-6.33377420864921,-5.63754147124653,0.934375976444295,0.001794899147176,0.00418083088799728
0.6621,0.0188119269104558,-6.33377396140884,-5.63753887045885,0.936410058762399,0.00179928165167513,0.00410664234145399
0.6623,0.0188121619210203,-6.33377370625819,-5.63753681322305,0.938222127173961,0.00180136686418755,0.0040388722140977
0.6625,0.0188123943505507,-6.33377345502785,-5.6375352071267,0.939830238830556,0.00180159700657617,0.00397723420489507
0.6627,0.0188126142949227,-6.33377321735943,-5.63753396830997,0.941252220302052,0.00180038769414027,0.00392142632143515
0.6629,0.018812814950362,-6.33377300004838,-5.63753302315809,0.942505405122538,0.00179811398369606,0.00387112809562181
0.6631,0.0188129923408729,-6.33377280704507,-5.63753230896112,0.943606414440907,0.00179510181014757,0.00382600111548595
0.6633,0.0188131448569952,-6.33377263985393,-5.6375317737226,0.944570984991597,0.00179162438348248,0.0037856923158455
0.6635,0.0188132727070113,-6.33377249810088,-5.63753137535149,0.945413844942309,0.00178790266853054,0.00374983919624708
