Z,mus,mup,mum,Fs,Fp,Fm,phis,phip,phim
0.033,0.00068938114654968,-9.20859217804876,-9.21046231840651,0.000689491152656166,-9.20859325802435,-9.2104633983821,0.907574657374279,2.66994582947546e-06,0.00355728543560108
0.034,0.000689406325153404,-9.20859217095253,-9.21046232342812,0.000689516264905557,-9.20859325027654,-9.21046340275213,0.907575768849255,2.66997974069576e-06,0.00355724271786622
0.035,0.00068943225118019,-9.20859216364334,-9.21046232859878,0.000689542122617307,-9.20859324229652,-9.21046340725196,0.90757691327002,2.67001465793932e-06,0.00355719873391423
0.036,0.000689458924261406,-9.20859215612117,-9.21046233391845,0.000689568725424958,-9.20859323408427,-9.21046341188155,0.907578090616099,2.67005058065506e-06,0.00355715348453217
0.037,0.000689486344018657,-9.20859214838606,-9.21046233938701,0.000689596072951451,-9.20859322563985,-9.2104634166408,0.907579300866428,2.67008750827606e-06,0.00355710697052966
0.038,0.000689514510061304,-9.20859214043806,-9.21046234500443,0.000689624164809166,-9.20859321696334,-9.21046342152971,0.907580543999355,2.67012544021922e-06,0.00355705919273887
0.039,0.000689543421990975,-9.20859213227717,-9.21046235077059,0.00068965300059981,-9.20859320805475,-9.21046342654817,0.907581819992644,2.67016437588607e-06,0.00355701015201451
0.04,0.000689573079395512,-9.20859212390346,-9.21046235668543,0.000689682579914669,-9.20859319891416,-9.21046343169613,0.907583128823473,2.6702043146619e-06,0.00355695984923382
0.041,0.000689603481854633,-9.20859211531693,-9.21046236274888,0.000689712902334383,-9.2085931895416,-9.21046343697354,0.907584470468433,2.67024525591639e-06,0.00355690828529652
0.042,0.000689634628933179,-9.20859210651766,-9.2104623689608,0.000689743967428921,-9.20859317993718,-9.21046344238032,0.907585844903532,2.67028719900325e-06,0.00355685546112478
0.043,0.000689666520192009,-9.20859209750565,-9.21046237532117,0.00068977577475797,-9.2085931701009,-9.21046344791642,0.907587252104194,2.67033014326062e-06,0.00355680137766325
0.044,0.000689699155177793,-9.20859208828098,-9.21046238182985,0.000689808323870389,-9.20859316003285,-9.21046345358173,0.907588692045259,2.6703740880107e-06,0.00355674603587897
0.045,0.000689732533426316,-9.2085920788437,-9.21046238848676,0.000689841614304576,-9.20859314973313,-9.21046345937619,0.907590164700986,2.67041903255991e-06,0.00355668943676138
0.046,0.000689766654462884,-9.20859206919377,-9.21046239529182,0.00068987564558845,-9.2085931392017,-9.21046346529975,0.907591670045048,2.67046497619903e-06,0.00355663158132234
0.047,0.000689801517805055,-9.2085920593313,-9.21046240224493,0.000689910417239245,-9.20859312843867,-9.2104634713523,0.90759320805054,2.670511918203e-06,0.00355657247059602
0.048,0.000689837122952413,-9.20859204925631,-9.21046240934597,0.000689945928763785,-9.20859311744413,-9.2104634775338,0.907594778689975,2.67055985783081e-06,0.00355651210563898
0.049,0.000689873469403884,-9.20859203896893,-9.21046241659486,0.000689982179658155,-9.2085931062182,-9.21046348384413,0.907596381935283,2.67060879432589e-06,0.00355645048753004
0.05,0.000689910556639775,-9.20859202846906,-9.21046242399149,0.000690019169408224,-9.2085930947608,-9.21046349028323,0.907598017757818,2.67065872691619e-06,0.00355638761737031
0.051,0.000689948384134876,-9.20859201775688,-9.21046243153575,0.000690056897488883,-9.20859308307214,-9.210463496851,0.907599686128353,2.6707096548135e-06,0.00355632349628319
0.052,0.000689986951348883,-9.20859200683233,-9.21046243922753,0.000690095363364979,-9.20859307115219,-9.21046350354739,0.907601387017082,2.67076157721422e-06,0.00355625812541427
0.053,0.000690026257735291,-9.20859199569555,-9.21046244706673,0.00069013456649053,-9.2085930590011,-9.21046351037228,0.907603120393623,2.67081449329883e-06,0.00355619150593137
0.054,0.000690066302734971,-9.20859198434651,-9.21046245505324,0.000690174506309038,-9.20859304661887,-9.2104635173256,0.907604886227017,2.67086840223245e-06,0.00355612363902447
0.055,0.000690107085777977,-9.20859197278533,-9.21046246318694,0.000690215182253609,-9.20859303400564,-9.21046352440725,0.907606684485727,2.67092330316416e-06,0.00355605452590571
0.056,0.000690148606285007,-9.20859196101206,-9.21046247146772,0.000690256593746733,-9.20859302116148,-9.21046353161714,0.907608515137643,2.67097919522762e-06,0.00355598416780934
0.057,0.000690190863664555,-9.20859194902668,-9.21046247989547,0.000690298740200379,-9.20859300808641,-9.2104635389552,0.907610378150076,2.67103607754088e-06,0.00355591256599172
0.058,0.000690233857314789,-9.20859193682927,-9.21046248847004,0.000690341621016194,-9.20859299478053,-9.2104635464213,0.907612273489768,2.6710939492063e-06,0.00355583972173126
0.059,0.000690277586626006,-9.20859192441993,-9.21046249719135,0.000690385235585012,-9.20859298124395,-9.21046355401537,0.907614201122885,2.67115280931055e-06,0.00355576563632841
0.06,0.000690322050975106,-9.20859191179866,-9.21046250605924,0.000690429583287633,-9.20859296747672,-9.2104635617373,0.90761616101502,2.67121265692485e-06,0.00355569031110562
0.061,0.000690367249729497,-9.2085918989656,-9.21046251507359,0.000690474663493687,-9.20859295347897,-9.21046356958696,0.907618153131196,2.67127349110466e-06,0.00355561374740732
