Z,mus,mup,mum,Fs,Fp,Fm,phis,phip,phim
0.126,-9.74786161071986e-06,-9.20966607382286,-9.21035887454706,-1.03533984593951e-05,-9.20965658681382,-9.21035899406984,0.87112271338315,1.85802594036394e-06,0.00495853381690072
0.127,-9.72240675332728e-06,-9.20966607003978,-9.21035887962845,-1.03302527741655e-05,-9.20965658494753,-9.2103590002011,0.871127156641432,1.858096421907e-06,0.00495836298741131
0.128,-9.69671401150174e-06,-9.20966606622241,-9.21035888475733,-1.03068868204936e-05,-9.20965658305839,-9.21035900638499,0.871131639970627,1.85816754391297e-06,0.00495819061732411
0.129,-9.67078253781453e-06,-9.20966606237061,-9.21035888993387,-1.02832997297964e-05,-9.20965658114623,-9.21035901262159,0.871136163480142,1.85823930824828e-06,0.00495801670243293
0.13,-9.64461147450226e-06,-9.20966605848432,-9.21035889515823,-1.02594906275788e-05,-9.20965657921086,-9.21035901891099,0.871140727279947,1.85831171679e-06,0.00495784123850983
0.131,-9.61819996303741e-06,-9.20966605456341,-9.21035890043059,-1.0235458632879e-05,-9.20965657725209,-9.21035902525328,0.871145331480574,1.85838477142575e-06,0.00495766422130539
0.132,-9.59154713486339e-06,-9.2096660506078,-9.21035890575112,-1.02112028586565e-05,-9.20965657526973,-9.21035903164858,0.871149976193103,1.85845847405353e-06,0.00495748564654901
0.133,-9.56465211840171e-06,-9.20966604661739,-9.21035891112001,-1.01867224111263e-05,-9.20965657326356,-9.21035903809695,0.871154661529161,1.85853282658175e-06,0.00495730550994913
0.134,-9.53751403303521e-06,-9.20966604259208,-9.2103589165374,-1.01620163910354e-05,-9.20965657123343,-9.2103590445985,0.871159387600911,1.85860783092914e-06,0.00495712380719351
0.135,-9.51013199647531e-06,-9.20966603853175,-9.21035892200351,-1.01370838922199e-05,-9.2096565691791,-9.21035905115334,0.871164154521048,1.85868348902448e-06,0.00495694053394954
